연료원,발전기명,설비용량,시작일,시작시간,종료일,종료시간,bus_id
LNG,제주복합GT#2,71.9,2022-04-09,0:00,2022-04-24,23:59,
LNG,제주복합GT#2,71.9,2022-05-16,0:00,2022-05-25,23:59,
LNG,제주복합GT#2,71.9,2022-08-13,23:00,2022-08-14,8:00,
LNG,제주복합GT#2,71.9,2022-10-22,00:00,2022-12-16,23:59,
LNG,제주복합GT#2,71.9,2022-12-21,0:00,2022-12-26,16:00,
LNG,제주복합ST#1,42.5,2022-04-25,0:00,2022-07-03,23:59,
LNG,제주복합ST#1,42.5,2022-08-06,0:00,2022-08-06,7:00,
LNG,제주복합ST#1,42.5,2022-11-13,0:00,2022-12-16,23:59,
LNG,제주복합ST#2,42.5,2022-04-09,0:00,2022-04-24,23:59,
LNG,제주복합ST#2,42.5,2022-05-16,0:00,2022-05-25,23:59,
LNG,제주복합ST#2,42.5,2022-08-13,23:00,2022-08-14,8:00,
LNG,제주복합ST#2,42.5,2022-10-22,00:00,2022-12-16,23:59,
LNG,제주복합ST#2,42.5,2022-12-21,0:00,2022-12-26,16:00,
수력,주암#1,11.3,2022-04-13,12:00,2022-04-13,16:00,
수력,주암#1,11.3,2022-05-11,14:00,2022-05-11,16:00,
수력,주암#1,11.3,2022-05-26,13:00,2022-05-26,16:00,
수력,주암#1,11.3,2022-09-27,9:00,2022-09-27,12:00,
수력,주암#1,11.3,2022-10-26,13:00,2022-10-26,14:00,
수력,주암#1,11.3,2022-11-22,9:00,2022-11-22,18:00,
수력,주암#1,11.3,2022-11-23,9:00,2022-11-23,18:00,
수력,주암#1,11.3,2022-11-24,9:00,2022-11-24,18:00,
수력,주암#2,11.3,2022-04-13,9:00,2022-04-29,10:00,
수력,주암#2,11.3,2022-05-11,14:00,2022-05-11,16:00,
수력,주암#2,11.3,2022-05-26,13:00,2022-05-26,16:00,
수력,주암#2,11.3,2022-09-27,9:00,2022-09-27,12:00,
수력,주암#2,11.3,2022-10-26,13:00,2022-10-26,14:00,
수력,주암#2,11.3,2022-11-22,9:00,2022-11-22,18:00,
수력,주암#2,11.3,2022-11-23,9:00,2022-11-23,18:00,
수력,주암#2,11.3,2022-11-24,9:00,2022-11-24,18:00,
양수,청송#1,300.0,2022-01-23,9:00,2022-01-23,18:00,
양수,청송#1,300.0,2022-02-09,18:00,2022-02-09,21:00,
양수,청송#1,300.0,2022-03-23,8:00,2022-03-24,18:00,
양수,청송#1,300.0,2022-05-12,14:00,2022-05-12,17:00,
양수,청송#1,300.0,2022-05-16,9:00,2022-05-16,12:00,
양수,청송#1,300.0,2022-05-17,21:00,2022-05-17,23:59,
양수,청송#1,300.0,2022-06-23,9:00,2022-06-24,23:59,
양수,청송#1,300.0,2022-07-09,9:00,2022-07-10,23:59,
양수,청송#1,300.0,2022-07-29,18:00,2022-08-01,14:00,
양수,청송#1,300.0,2022-08-06,9:00,2022-08-07,23:59,
양수,청송#1,300.0,2022-09-03,9:00,2022-09-04,23:00,
양수,청송#1,300.0,2022-09-15,9:00,2022-11-08,23:59,
양수,청송#1,300.0,2022-11-11,14:00,2022-11-11,17:00,
양수,청송#1,300.0,2022-12-17,9:00,2022-12-17,12:00,
양수,청송#1,300.0,2022-12-18,9:00,2022-12-18,12:00,
양수,청송#2,300.0,2022-01-23,9:00,2022-01-23,18:00,
양수,청송#2,300.0,2022-02-10,18:00,2022-02-10,21:00,
양수,청송#2,300.0,2022-03-23,8:00,2022-03-24,18:00,
양수,청송#2,300.0,2022-05-12,14:00,2022-05-12,17:00,
양수,청송#2,300.0,2022-05-16,9:00,2022-05-17,23:59,
양수,청송#2,300.0,2022-06-23,9:00,2022-06-23,12:00,
양수,청송#2,300.0,2022-06-24,20:00,2022-06-24,23:00,
양수,청송#2,300.0,2022-07-09,9:00,2022-07-09,18:00,
양수,청송#2,300.0,2022-07-10,20:00,2022-07-10,23:00,
양수,청송#2,300.0,2022-07-29,18:00,2022-07-29,21:00,
양수,청송#2,300.0,2022-08-01,10:00,2022-08-01,13:00,
양수,청송#2,300.0,2022-08-06,9:00,2022-08-06,12:00,
양수,청송#2,300.0,2022-08-07,20:00,2022-08-07,23:00,
양수,청송#2,300.0,2022-09-03,9:00,2022-09-03,12:00,
양수,청송#2,300.0,2022-09-04,18:00,2022-09-04,21:00,
양수,청송#2,300.0,2022-09-15,9:00,2022-09-15,12:00,
양수,청송#2,300.0,2022-09-29,9:00,2022-09-29,12:00,
양수,청송#2,300.0,2022-10-17,00:00,2022-10-28,23:59,
양수,청송#2,300.0,2022-11-01,9:00,2022-11-01,12:00,
양수,청송#2,300.0,2022-11-04,9:00,2022-11-04,14:00,
양수,청송#2,300.0,2022-11-06,8:00,2022-11-06,18:00,
양수,청송#2,300.0,2022-11-07,15:00,2022-11-07,18:00,
양수,청송#2,300.0,2022-11-11,14:00,2022-11-11,17:00,
양수,청송#2,300.0,2022-12-17,9:00,2022-12-17,12:00,
양수,청송#2,300.0,2022-12-18,9:00,2022-12-18,12:00,
Oil,청주열병합,58.3,2022-01-23,11:00,2022-01-23,18:00,
Oil,청주열병합,58.3,2022-02-04,18:00,2022-02-07,8:00,
Oil,청주열병합,58.3,2022-02-11,18:00,2022-02-14,8:00,
Oil,청주열병합,58.3,2022-03-16,0:00,2022-05-04,23:59,
Oil,청주열병합,58.3,2022-05-28,0:00,2022-05-30,4:00,
수력,청평수력#1,19.8,2022-03-03,8:00,2022-03-03,20:00,
수력,청평수력#1,19.8,2022-03-28,9:00,2022-03-30,20:00,
수력,청평수력#1,19.8,2022-04-13,9:00,2022-04-13,12:00,
수력,청평수력#1,19.8,2022-04-18,9:00,2022-04-20,18:00,
수력,청평수력#1,19.8,2022-06-13,10:00,2022-06-14,23:59,
수력,청평수력#1,19.8,2022-10-24,9:00,2022-10-24,18:00,
수력,청평수력#1,19.8,2022-11-28,9:00,2022-11-28,18:00,
수력,청평수력#1,19.8,2022-12-17,9:00,2022-12-18,0:00,
수력,청평수력#1,19.8,2022-12-18,9:00,2022-12-18,18:00,
수력,청평수력#2,19.8,2022-03-04,8:00,2022-03-04,20:00,
수력,청평수력#2,19.8,2022-03-28,9:00,2022-03-30,20:00,
수력,청평수력#2,19.8,2022-04-13,9:00,2022-04-15,18:00,
수력,청평수력#2,19.8,2022-06-13,10:00,2022-06-14,23:59,
수력,청평수력#2,19.8,2022-10-05,9:00,2022-12-27,23:59,
수력,청평수력#3,40.5,2022-03-07,8:00,2022-03-07,20:00,
수력,청평수력#3,40.5,2022-03-18,8:00,2022-03-18,20:00,
수력,청평수력#3,40.5,2022-03-31,9:00,2022-03-31,20:00,
수력,청평수력#3,40.5,2022-04-18,9:00,2022-04-18,10:30,
수력,청평수력#3,40.5,2022-06-15,8:00,2022-06-15,23:59,
수력,청평수력#3,40.5,2022-09-14,9:00,2022-09-30,23:59,
수력,청평수력#3,40.5,2022-10-24,9:00,2022-10-24,18:00,
수력,청평수력#3,40.5,2022-11-29,9:00,2022-11-30,18:00,
수력,청평수력#3,40.5,2022-12-17,9:00,2022-12-18,0:00,
수력,청평수력#3,40.5,2022-12-18,9:00,2022-12-18,18:00,
수력,청평수력#4,60.0,2022-03-08,8:00,2022-03-08,20:00,
수력,청평수력#4,60.0,2022-06-08,14:00,2022-06-08,18:00,
수력,청평수력#4,60.0,2022-06-16,8:00,2022-06-16,23:59,
수력,청평수력#4,60.0,2022-08-27,9:00,2022-08-27,23:59,
수력,청평수력#4,60.0,2022-09-03,9:00,2022-09-03,23:59,
수력,청평수력#4,60.0,2022-09-22,14:00,2022-09-22,18:00,
수력,청평수력#4,60.0,2022-12-10,9:00,2022-12-10,18:00,
수력,청평수력#4,60.0,2022-12-17,9:00,2022-12-17,18:00,
수력,청평수력#4,60.0,2022-12-18,9:00,2022-12-18,18:00,
양수,청평양수#1,200.0,2022-01-22,9:00,2022-01-22,18:00,
양수,청평양수#1,200.0,2022-05-04,13:00,2022-05-04,15:00,
양수,청평양수#1,200.0,2022-05-24,9:00,2022-05-31,23:59,
양수,청평양수#1,200.0,2022-07-23,9:00,2022-07-23,18:00,
양수,청평양수#1,200.0,2022-09-13,14:00,2022-09-13,16:00,
양수,청평양수#1,200.0,2022-10-05,9:00,2022-10-05,18:00,
양수,청평양수#1,200.0,2022-11-25,9:00,2022-11-25,18:00,
양수,청평양수#1,200.0,2022-12-10,9:00,2022-12-10,18:00,
양수,청평양수#2,200.0,2022-02-19,9:00,2022-02-19,18:00,
양수,청평양수#2,200.0,2022-03-27,9:00,2022-03-27,21:00,
양수,청평양수#2,200.0,2022-04-23,9:00,2022-04-23,18:00,
양수,청평양수#2,200.0,2022-05-04,13:00,2022-05-04,15:00,
양수,청평양수#2,200.0,2022-05-25,9:00,2022-05-27,23:59,
양수,청평양수#2,200.0,2022-08-20,9:00,2022-08-20,18:00,
양수,청평양수#2,200.0,2022-09-13,14:00,2022-09-13,16:00,
양수,청평양수#2,200.0,2022-11-22,9:00,2022-11-29,23:59,
수력,춘천#1,31.1,2022-03-23,9:00,2022-05-03,23:59,
수력,춘천#1,31.1,2022-05-26,9:00,2022-05-26,18:00,
수력,춘천#1,31.1,2022-09-28,8:00,2022-09-28,23:59,
수력,춘천#1,31.1,2022-10-25,9:00,2022-10-25,18:00,
수력,춘천#2,31.1,2022-03-26,9:00,2022-04-14,23:59,
수력,춘천#2,31.1,2022-05-16,9:00,2022-05-20,23:59,
수력,춘천#2,31.1,2022-05-27,9:00,2022-05-27,18:00,
수력,춘천#2,31.1,2022-09-29,8:00,2022-09-29,23:59,
수력,춘천#2,31.1,2022-10-26,9:00,2022-10-26,18:00,
수력,춘천#2,31.1,2022-11-14,9:00,2022-11-14,18:00,
수력,춘천#2,31.1,2022-11-15,9:00,2022-11-15,18:00,
LNG,춘천GT#1,287.8,2022-05-03,0:00,2022-05-19,23:59,
LNG,춘천GT#1,287.8,2022-10-29,0:00,2022-10-31,23:59,
LNG,춘천ST#1,143.4,2022-05-03,0:00,2022-05-19,23:59,
LNG,춘천ST#1,143.4,2022-10-29,0:00,2022-10-31,23:59,
수력,충주#1,100.0,2022-01-01,0:00,2022-06-20,18:00,
수력,충주#1,100.0,2022-06-30,9:00,2022-06-30,13:00,
수력,충주#1,100.0,2022-09-21,9:00,2022-11-18,18:00,
수력,충주#1,100.0,2022-11-29,14:00,2022-11-30,15:00,
수력,충주#1,100.0,2022-12-08,13:00,2022-12-08,15:00,
수력,충주#2,100.0,2022-02-09,9:00,2022-02-09,18:00,
수력,충주#2,100.0,2022-02-10,9:00,2022-02-10,18:00,
수력,충주#2,100.0,2022-02-11,9:00,2022-02-11,18:00,
수력,충주#2,100.0,2022-03-02,9:00,2022-03-16,18:00,
수력,충주#2,100.0,2022-03-17,9:00,2022-03-18,13:00,
수력,충주#2,100.0,2022-03-28,9:00,2022-03-29,18:00,
수력,충주#2,100.0,2022-04-27,9:00,2022-04-27,12:00,
수력,충주#2,100.0,2022-05-25,9:00,2022-06-02,18:00,
수력,충주#2,100.0,2022-06-27,9:00,2022-06-28,18:00,
수력,충주#2,100.0,2022-09-21,9:00,2022-11-18,18:00,
수력,충주#2,100.0,2022-11-29,14:00,2022-11-30,15:00,
수력,충주#2,100.0,2022-12-08,13:00,2022-12-08,15:00,
수력,충주#3,100.0,2022-04-04,9:00,2022-04-18,18:00,
수력,충주#3,100.0,2022-06-03,9:00,2022-06-10,18:00,
수력,충주#3,100.0,2022-09-19,9:00,2022-09-19,18:00,
수력,충주#3,100.0,2022-11-17,18:00,2023-01-11,18:00,
수력,충주#4,100.0,2022-06-11,9:00,2022-06-17,18:00,
수력,충주#4,100.0,2022-09-19,9:00,2022-09-19,18:00,
수력,충주#4,100.0,2022-11-14,8:00,2022-11-14,13:00,
수력,충주#4,100.0,2022-11-17,18:00,2023-01-11,18:00,
수력,충주#5,10.0,2022-03-15,9:00,2022-03-15,18:00,
수력,충주#5,10.0,2022-03-16,9:00,2022-03-16,18:00,
수력,충주#5,10.0,2022-10-05,9:00,2023-01-13,18:00,
수력,충주#6,10.0,2022-03-17,8:00,2022-03-17,18:00,
수력,충주#6,10.0,2022-03-18,9:00,2022-03-18,18:00,
수력,충주#6,10.0,2022-10-05,9:00,2023-01-13,18:00,
수력,칠보#1,14.4,2021-12-07,0:00,2022-01-29,23:59,
수력,칠보#1,14.4,2022-03-10,9:00,2022-03-11,20:00,
수력,칠보#1,14.4,2022-03-24,9:00,2022-03-24,18:00,
수력,칠보#1,14.4,2022-03-29,9:00,2022-03-31,18:00,
수력,칠보#1,14.4,2022-10-05,9:00,2022-10-07,18:00,
수력,칠보#1,14.4,2022-10-26,9:00,2022-10-26,12:00,
수력,칠보#1,14.4,2022-11-07,9:00,2022-11-18,18:00,
수력,칠보#1,14.4,2022-12-19,12:00,2022-12-19,21:00,
수력,칠보#1,14.4,2022-12-20,12:00,2022-12-20,21:00,
수력,칠보#2,14.6,2022-03-10,9:00,2022-03-11,20:00,
수력,칠보#2,14.6,2022-03-29,9:00,2022-03-31,18:00,
수력,칠보#2,14.6,2022-10-05,9:00,2022-10-07,18:00,
수력,칠보#2,14.6,2022-10-26,9:00,2022-10-26,12:00,
수력,칠보#2,14.6,2022-11-07,9:00,2022-11-18,18:00,
수력,칠보#2,14.6,2022-12-19,12:00,2022-12-19,21:00,
수력,칠보#2,14.6,2022-12-20,12:00,2022-12-20,21:00,
수력,칠보#3,6.0,2022-10-26,9:00,2022-10-26,12:00,
Coal,태안#1,500.0,2022-05-14,0:00,2022-05-26,23:59,59.0
Coal,태안#1,500.0,2022-06-03,22:00,2022-06-06,22:00,59.0
Coal,태안#1,500.0,2022-06-10,22:00,2022-06-12,22:00,59.0
Coal,태안#1,500.0,2022-08-04,18:00,2022-08-07,23:59,59.0
Coal,태안#10,1050.0,2022-02-28,0:00,2022-03-14,0:00,59.0
Coal,태안#10,1050.0,2022-04-27,21:00,2022-05-02,6:00,59.0
Coal,태안#10,1050.0,2022-07-04,0:00,2022-07-10,23:59,59.0
Coal,태안#10,1050.0,2022-08-20,0:00,2022-08-21,6:00,59.0
Coal,태안#2,500.0,2022-03-07,0:00,2022-05-14,0:00,59.0
Coal,태안#3,500.0,2022-02-21,0:00,2022-02-28,0:00,59.0
Coal,태안#3,500.0,2022-05-07,0:00,2022-05-08,23:59,59.0
Coal,태안#3,500.0,2022-05-14,0:00,2022-05-15,23:59,59.0
Coal,태안#3,500.0,2022-05-21,0:00,2022-05-22,23:59,59.0
Coal,태안#3,500.0,2022-05-28,0:00,2022-05-29,23:59,59.0
Coal,태안#3,500.0,2022-06-10,22:00,2022-06-12,22:00,59.0
Coal,태안#3,500.0,2022-07-09,0:00,2022-07-10,23:59,59.0
Coal,태안#3,500.0,2022-08-19,0:00,2022-08-21,23:59,59.0
Coal,태안#3,500.0,2022-09-17,0:00,2022-09-29,23:59,59.0
Coal,태안#4,500.0,2022-04-15,0:00,2022-04-17,20:00,59.0
Coal,태안#4,500.0,2022-10-04,0:00,2022-10-25,23:59,59.0
Coal,태안#4,500.0,2022-11-17,0:00,2022-11-20,0:00,59.0
Coal,태안#5,500.0,2022-02-21,0:00,2022-02-27,23:59,59.0
Coal,태안#5,500.0,2022-02-28,0:00,2022-03-19,0:00,59.0
Coal,태안#5,500.0,2022-03-19,0:01,2022-03-21,0:00,59.0
Coal,태안#5,500.0,2022-04-07,22:00,2022-04-11,4:00,59.0
Coal,태안#5,500.0,2022-05-07,0:00,2022-05-08,23:59,59.0
Coal,태안#5,500.0,2022-05-14,0:00,2022-05-15,23:59,59.0
Coal,태안#5,500.0,2022-05-21,0:00,2022-05-22,23:59,59.0
Coal,태안#5,500.0,2022-05-28,0:00,2022-05-29,23:59,59.0
Coal,태안#5,500.0,2022-06-03,22:00,2022-06-06,22:00,59.0
Coal,태안#5,500.0,2022-10-06,0:00,2022-10-10,6:00,59.0
Coal,태안#6,500.0,2022-02-21,0:00,2022-03-07,0:00,59.0
Coal,태안#6,500.0,2022-03-12,0:00,2022-03-14,0:00,59.0
Coal,태안#6,500.0,2022-03-19,0:00,2022-03-21,0:00,59.0
Coal,태안#6,500.0,2022-03-26,0:00,2022-03-28,0:00,59.0
Coal,태안#6,500.0,2022-04-09,0:00,2022-04-10,23:59,59.0
Coal,태안#6,500.0,2022-04-11,0:00,2022-04-24,23:59,59.0
Coal,태안#6,500.0,2022-12-01,0:00,2022-12-05,0:00,59.0
Coal,태안#6,500.0,2022-12-24,0:00,2023-02-27,0:00,59.0
Coal,태안#7,500.0,2022-03-21,0:00,2022-07-03,23:59,59.0
Coal,태안#7,500.0,2022-07-16,4:00,2022-07-17,6:00,59.0
Coal,태안#7,500.0,2022-07-29,22:00,2022-08-01,5:00,59.0
Coal,태안#7,500.0,2022-08-20,3:00,2022-08-22,3:00,59.0
Coal,태안#8,500.0,2022-03-26,0:00,2022-03-28,0:00,59.0
Coal,태안#8,500.0,2022-05-03,0:00,2022-05-30,23:59,59.0
Coal,태안#9,1050.0,2022-03-17,0:00,2022-07-10,23:59,59.0
Coal,태안#9,1050.0,2022-08-21,0:00,2022-08-22,6:00,59.0
IGCC,태안IGCC GT#1,210.6,2022-06-17,0:00,2022-06-30,23:59,
신재생,태안IGCC GT#1,210.6,2022-06-17,0:00,2022-06-28,23:59,
IGCC,태안IGCC GT#1,210.6,2022-10-13,0:00,2022-12-11,23:59,
IGCC,태안IGCC ST#1,135.7,2022-06-17,0:00,2022-06-30,23:59,
신재생,태안IGCC ST#1,135.7,2022-06-17,0:00,2022-06-28,23:59,
IGCC,태안IGCC ST#1,135.7,2022-10-13,0:00,2022-12-11,23:59,
LNG,파주GT#1,163.4,2022-04-07,0:00,2022-06-23,23:59,
LNG,파주GT#1,163.4,2022-07-30,0:00,2022-07-30,23:59,
LNG,파주GT#1,163.4,2022-09-14,8:00,2022-09-14,21:00,
LNG,파주GT#1,163.4,2022-09-22,5:00,2022-09-22,21:00,
LNG,파주GT#1,163.4,2022-09-23,5:00,2022-09-23,21:00,
LNG,파주GT#1,163.4,2022-10-29,0:00,2022-10-29,23:59,
LNG,파주GT#1,163.4,2022-11-06,0:00,2022-11-06,8:00,
LNG,파주GT#2,163.4,2022-04-07,0:00,2022-06-23,23:59,
LNG,파주GT#2,163.4,2022-07-30,0:00,2022-07-30,23:59,
LNG,파주GT#2,163.4,2022-10-30,0:00,2022-10-30,23:59,
LNG,파주GT#2,163.4,2022-11-06,0:00,2022-11-06,8:00,
LNG,파주ST#1,188.7,2022-04-07,0:00,2022-06-23,23:59,
LNG,파주ST#1,188.7,2022-07-30,0:00,2022-07-30,23:59,
LNG,파주ST#1,188.7,2022-11-06,0:00,2022-11-06,8:00,
LNG,파주문산GT#1,275.5,2022-01-29,0:00,2022-02-02,23:59,
LNG,파주문산GT#1,275.5,2022-02-12,0:00,2022-02-13,23:59,
LNG,파주문산GT#1,275.5,2022-05-20,0:00,2022-06-02,4:00,
LNG,파주문산GT#1,275.5,2022-07-23,0:00,2022-07-24,23:59,
LNG,파주문산GT#1,275.5,2022-11-12,0:00,2022-11-13,23:59,
LNG,파주문산GT#2,275.5,2022-01-29,0:00,2022-02-02,23:59,
LNG,파주문산GT#2,275.5,2022-02-12,0:00,2022-02-13,23:59,
LNG,파주문산GT#2,275.5,2022-05-20,0:00,2022-06-02,7:00,
LNG,파주문산GT#2,275.5,2022-07-23,0:00,2022-07-24,23:59,
LNG,파주문산GT#2,275.5,2022-11-12,0:00,2022-11-13,23:59,
LNG,파주문산GT#3,275.5,2022-01-29,1:00,2022-02-03,0:59,
LNG,파주문산GT#3,275.5,2022-02-12,1:00,2022-02-14,0:59,
LNG,파주문산GT#3,275.5,2022-05-30,0:00,2022-06-25,23:59,
LNG,파주문산GT#3,275.5,2022-07-02,0:00,2022-07-03,23:59,
LNG,파주문산GT#3,275.5,2022-10-29,0:00,2022-10-30,23:59,
LNG,파주문산GT#4,275.5,2022-01-29,1:00,2022-02-03,0:59,
LNG,파주문산GT#4,275.5,2022-02-12,1:00,2022-02-14,0:59,
LNG,파주문산GT#4,275.5,2022-06-03,0:00,2022-06-30,23:59,
LNG,파주문산GT#4,275.5,2022-07-02,0:00,2022-07-03,23:59,
LNG,파주문산GT#4,275.5,2022-10-29,0:00,2022-10-30,23:59,
LNG,파주문산ST#1,296.6,2022-01-29,0:00,2022-02-02,23:59,
LNG,파주문산ST#1,296.6,2022-02-12,0:00,2022-02-13,23:59,
LNG,파주문산ST#1,296.6,2022-05-20,0:00,2022-06-02,4:00,
LNG,파주문산ST#1,296.6,2022-07-23,0:00,2022-07-24,23:59,
LNG,파주문산ST#1,296.6,2022-11-12,0:00,2022-11-13,23:59,
LNG,파주문산ST#2,296.6,2022-01-29,1:00,2022-02-03,0:59,
LNG,파주문산ST#2,296.6,2022-02-12,1:00,2022-02-14,0:59,
LNG,파주문산ST#2,296.6,2022-06-03,0:00,2022-06-25,23:59,
LNG,파주문산ST#2,296.6,2022-07-02,0:00,2022-07-03,23:59,
LNG,파주문산ST#2,296.6,2022-10-29,0:00,2022-10-30,23:59,
LNG,판교GT#1,77.9,2022-03-22,14:00,2022-03-22,21:00,
LNG,판교GT#1,77.9,2022-05-08,0:00,2022-06-10,23:59,
LNG,판교GT#1,77.9,2022-10-01,9:00,2022-10-01,16:00,
LNG,판교GT#1,77.9,2022-10-22,0:00,2022-10-22,18:00,
LNG,판교GT#1,77.9,2022-12-25,0:00,2022-12-25,18:00,
LNG,판교ST#1,68.5,2022-03-22,14:00,2022-03-22,21:00,
LNG,판교ST#1,68.5,2022-05-08,0:00,2022-06-10,23:59,
LNG,판교ST#1,68.5,2022-10-01,9:00,2022-10-01,16:00,
LNG,판교ST#1,68.5,2022-10-22,0:00,2022-10-22,18:00,
LNG,판교ST#1,68.5,2022-12-25,0:00,2022-12-25,18:00,
수력,팔당#1,30.0,2022-03-02,9:00,2022-03-02,18:00,
수력,팔당#1,30.0,2022-03-03,9:00,2022-03-03,18:00,
수력,팔당#1,30.0,2022-03-04,9:00,2022-03-04,18:00,
수력,팔당#1,30.0,2022-03-24,8:00,2022-03-24,23:59,
수력,팔당#1,30.0,2022-04-05,9:00,2022-04-06,23:59,
수력,팔당#1,30.0,2022-06-20,9:00,2022-06-23,23:59,
수력,팔당#1,30.0,2022-10-12,9:00,2022-10-14,23:59,
수력,팔당#1,30.0,2022-10-25,14:00,2022-10-25,16:00,
수력,팔당#1,30.0,2022-11-07,9:00,2022-11-07,18:00,
수력,팔당#1,30.0,2022-12-10,8:00,2022-12-11,0:00,
수력,팔당#1,30.0,2022-12-17,13:00,2022-12-17,15:30,
수력,팔당#1,30.0,2022-12-24,8:00,2022-12-25,0:00,
수력,팔당#2,30.0,2022-03-02,9:00,2022-03-02,18:00,
수력,팔당#2,30.0,2022-03-03,9:00,2022-03-03,18:00,
수력,팔당#2,30.0,2022-03-04,9:00,2022-03-04,18:00,
수력,팔당#2,30.0,2022-03-22,8:00,2022-03-22,23:59,
수력,팔당#2,30.0,2022-04-05,9:00,2022-04-06,23:59,
수력,팔당#2,30.0,2022-04-25,9:00,2022-05-18,23:59,
수력,팔당#2,30.0,2022-06-07,9:00,2022-06-07,23:59,
수력,팔당#2,30.0,2022-06-14,9:00,2022-06-17,23:59,
수력,팔당#2,30.0,2022-10-25,14:00,2022-10-25,16:00,
수력,팔당#2,30.0,2022-11-07,9:00,2022-11-07,18:00,
수력,팔당#2,30.0,2022-12-17,15:30,2022-12-17,18:00,
수력,팔당#3,30.0,2022-03-02,9:00,2022-03-02,18:00,
수력,팔당#3,30.0,2022-03-03,9:00,2022-03-04,18:00,
수력,팔당#3,30.0,2022-03-23,8:00,2022-03-23,23:59,
수력,팔당#3,30.0,2022-04-05,9:00,2022-04-05,23:59,
수력,팔당#3,30.0,2022-04-07,9:00,2022-04-07,23:59,
수력,팔당#3,30.0,2022-05-19,9:00,2022-06-13,23:59,
수력,팔당#3,30.0,2022-10-18,09:00,2023-03-16,23:59,
수력,팔당#4,30.0,2022-01-01,0:00,2022-04-23,23:59,
수력,팔당#4,30.0,2022-10-17,09:00,2022-10-18,23:59,
수력,팔당#4,30.0,2022-10-25,14:00,2022-10-25,16:00,
수력,팔당#4,30.0,2022-11-08,9:00,2022-11-09,18:00,
수력,팔당#4,30.0,2022-11-14,9:00,2022-11-30,0:00,
수력,팔당#4,30.0,2022-12-12,9:00,2022-12-20,0:00,
LNG,평택#1,350.0,2022-06-15,0:00,2022-06-18,23:59,
LNG,평택#1,350.0,2022-07-09,0:00,2022-07-10,23:59,
LNG,평택#1,350.0,2022-07-17,17:00,2022-07-24,23:59,
LNG,평택#1,350.0,2022-10-20,0:00,2022-10-23,23:59,
LNG,평택#2,350.0,2022-03-21,0:00,2022-05-13,23:59,
LNG,평택#2,350.0,2022-07-16,0:00,2022-07-17,23:59,
LNG,평택#2,350.0,2022-07-30,0:00,2022-07-31,23:59,
LNG,평택#2,350.0,2022-10-23,0:00,2022-10-28,23:59,
LNG,평택#2,350.0,2022-12-03,0:00,2022-12-04,8:00,
LNG,평택#3,350.0,2022-05-16,0:00,2022-06-24,15:00,
LNG,평택#3,350.0,2022-07-09,0:00,2022-07-11,6:00,
LNG,평택#3,350.0,2022-08-13,0:00,2022-08-14,23:59,
LNG,평택#3,350.0,2022-10-20,0:00,2022-10-22,23:59,
LNG,평택#3,350.0,2022-11-18,19:00,2022-11-25,0:00,
LNG,평택#4,350.0,2022-06-21,0:00,2022-06-24,23:59,
LNG,평택#4,350.0,2022-07-16,0:00,2022-07-17,23:59,
LNG,평택#4,350.0,2022-08-12,0:00,2022-08-17,23:59,
LNG,평택#4,350.0,2022-10-13,22:00,2022-10-17,06:00,
LNG,평택#4,350.0,2022-12-03,0:00,2022-12-05,0:00,
LNG,평택#4,350.0,2022-12-10,0:00,2022-12-12,0:00,
LNG,평택#4,350.0,2022-12-23,19:00,2022-12-26,19:00,
LNG,평택GT#5,286.3,2022-01-22,0:00,2022-01-22,23:59,
LNG,평택GT#5,286.3,2022-02-05,0:00,2022-02-05,23:59,
LNG,평택GT#5,286.3,2022-03-26,0:00,2022-03-27,12:00,
LNG,평택GT#5,286.3,2022-05-16,0:00,2022-06-17,23:59,
LNG,평택GT#5,286.3,2022-09-27,0:00,2022-10-15,23:59,
LNG,평택GT#5,286.3,2022-12-03,0:00,2022-12-03,8:00,
LNG,평택GT#6,286.3,2022-01-22,0:00,2022-01-22,23:59,
LNG,평택GT#6,286.3,2022-02-05,0:00,2022-02-05,23:59,
LNG,평택GT#6,286.3,2022-03-26,0:00,2022-03-27,12:00,
LNG,평택GT#6,286.3,2022-05-16,0:00,2022-06-17,23:59,
LNG,평택GT#6,286.3,2022-09-27,0:00,2022-10-15,23:59,
LNG,평택ST#2,295.9,2022-01-22,0:00,2022-01-22,23:59,
LNG,평택ST#2,295.9,2022-02-05,0:00,2022-02-05,23:59,
LNG,평택ST#2,295.9,2022-03-26,0:00,2022-03-27,12:00,
LNG,평택ST#2,295.9,2022-05-16,0:00,2022-06-17,23:59,
LNG,평택ST#2,295.9,2022-09-27,0:00,2022-10-15,23:59,
LNG,포스코GT#10,100.0,2022-06-22,14:00,2022-06-22,17:00,
LNG,포스코GT#10,100.0,2022-06-23,12:00,2022-06-23,13:00,
LNG,포스코GT#11,100.0,2022-06-22,14:00,2022-06-22,17:00,
LNG,포스코GT#11,100.0,2022-06-23,12:00,2022-06-23,13:00,
LNG,포스코GT#12,100.0,2022-06-22,14:00,2022-06-22,17:00,
