회원사,연료원,발전기명,설비용량,시작일,시작시간,종료일,종료시간,광역지역,세부지역
한국지역난방공사,Oil,대구열병합,43.5,2023-11-20,21:00,2023-11-24,0:00,대구,대구광역시 동구
한국지역난방공사,Oil,대구열병합,43.5,2023-12-15,0:00,2023-12-17,8:00,대구,대구광역시 동구
씨지앤대산전력 주식회사,경유,대산GT#1,93.7,2023-01-30,9:00,2023-01-31,18:00,충남,충청남도 서산시
씨지앤대산전력 주식회사,Oil,대산GT#1,93.7,2023-06-19,9:00,2023-06-21,18:00,충남,충청남도 서산시
씨지앤대산전력 주식회사,Oil,대산GT#2,93.7,2023-06-22,9:00,2023-06-24,18:00,충남,충청남도 서산시
씨지앤대산전력 주식회사,경유,대산GT#2,93.7,2023-06-22,9:00,2023-06-24,18:00,충남,충청남도 서산시
씨지앤대산전력 주식회사,Oil,대산GT#2,93.7,2023-11-06,9:00,2023-11-12,18:00,충남,충청남도 서산시
씨지앤대산전력 주식회사,경유,대산GT#2,93.7,2023-11-06,9:00,2023-11-12,18:00,충남,충청남도 서산시
씨지앤대산전력 주식회사,경유,대산GT#3,93.7,2023-01-28,9:00,2023-01-29,18:00,충남,충청남도 서산시
씨지앤대산전력 주식회사,경유,대산GT#3,93.7,2023-06-12,9:00,2023-06-14,18:00,충남,충청남도 서산시
씨지앤대산전력 주식회사,Oil,대산GT#3,93.7,2023-10-05,9:00,2023-10-19,18:00,충남,충청남도 서산시
씨지앤대산전력 주식회사,경유,대산GT#3,93.7,2023-10-05,9:00,2023-10-19,18:00,충남,충청남도 서산시
씨지앤대산전력 주식회사,경유,대산GT#4,93.7,2023-02-04,9:00,2023-02-05,18:00,충남,충청남도 서산시
씨지앤대산전력 주식회사,경유,대산GT#4,93.7,2023-06-15,9:00,2023-06-17,18:00,충남,충청남도 서산시
씨지앤대산전력 주식회사,Oil,대산GT#4,93.7,2023-06-15,9:00,2023-06-17,18:00,충남,충청남도 서산시
씨지앤대산전력 주식회사,중유,대산ST#1,91.0,2023-06-24,9:00,2023-06-26,18:00,충남,충청남도 서산시
씨지앤대산전력 주식회사,중유,대산ST#1,91.0,2023-11-13,9:00,2023-11-18,18:00,충남,충청남도 서산시
씨지앤대산전력 주식회사,Oil,대산ST#1,91.0,2023-11-13,9:00,2023-11-18,18:00,충남,충청남도 서산시
한국토지주택공사 대전에너지사업단,LNG,대전서남부,48.3,2023-10-10,0:01,2023-10-27,23:59,대전,대전광역시 유성구
한국토지주택공사 대전에너지사업단,LNG,대전서남부,48.3,2023-12-05,13:00,2023-12-06,18:00,대전,대전광역시 유성구
대전열병합발전(주),LPG,대전열병합,88.0,2023-06-22,0:00,2023-06-25,12:00,대전,대전광역시 대덕구
대전열병합발전(주),LPG,대전열병합,88.0,2023-10-01,9:00,2023-11-16,18:00,대전,대전광역시 대덕구
대전열병합발전(주),Oil,대전열병합,88.0,2023-10-04,9:00,2023-11-16,18:00,대전,대전광역시 대덕구
한국수자원공사,수력,대청#1,45.0,2022-01-01,0:00,2022-12-31,23:59,충북,충청북도 청주시
한국수자원공사,수력,대청#1,45.0,2023-01-16,9:00,2023-01-20,18:00,충북,충청북도 청주시
한국수자원공사,수력,대청#1,45.0,2023-03-15,9:00,2023-03-21,18:00,충북,충청북도 청주시
한국수자원공사,수력,대청#1,45.0,2023-04-01,0:00,2023-06-09,23:59,충북,충청북도 청주시
한국수자원공사,수력,대청#1,45.0,2023-10-23,9:00,2023-10-23,16:00,충북,충청북도 청주시
한국수자원공사,수력,대청#1,45.0,2023-10-24,10:00,2023-10-24,12:00,충북,충청북도 청주시
한국수자원공사,수력,대청#1,45.0,2023-11-02,9:00,2023-11-02,18:00,충북,충청북도 청주시
한국수자원공사,수력,대청#1,45.0,2023-11-07,9:00,2023-11-22,23:59,충북,충청북도 청주시
한국수자원공사,수력,대청#1,45.0,2023-12-06,9:00,2023-12-10,23:59,충북,충청북도 청주시
한국수자원공사,수력,대청#1,45.0,2023-12-12,9:00,2023-12-14,23:59,충북,충청북도 청주시
한국수자원공사,수력,대청#2,45.0,2023-01-26,11:00,2023-01-26,18:00,충북,충청북도 청주시
한국수자원공사,수력,대청#2,45.0,2023-03-16,9:00,2023-03-16,18:00,충북,충청북도 청주시
한국수자원공사,수력,대청#2,45.0,2023-04-06,9:00,2023-04-06,12:00,충북,충청북도 청주시
한국수자원공사,수력,대청#2,45.0,2023-05-17,10:00,2023-05-17,12:00,충북,충청북도 청주시
한국수자원공사,수력,대청#2,45.0,2023-06-21,9:00,2023-06-21,12:00,충북,충청북도 청주시
한국수자원공사,수력,대청#2,45.0,2023-09-20,9:00,2023-09-20,12:00,충북,충청북도 청주시
한국수자원공사,수력,대청#2,45.0,2023-10-23,9:00,2023-11-06,23:59,충북,충청북도 청주시
한국수자원공사,수력,대청#2,45.0,2023-11-27,9:00,2023-12-04,23:59,충북,충청북도 청주시
한국수자원공사,수력,대청#2,45.0,2023-12-06,9:00,2023-12-06,18:00,충북,충청북도 청주시
동두천드림파워(주),LNG,동두천GT#1,286.3,2023-01-07,6:00,2023-01-08,20:00,경기,경기도 동두천시
동두천드림파워(주),LNG,동두천GT#1,286.3,2023-03-04,4:00,2023-03-06,0:00,경기,경기도 동두천시
동두천드림파워(주),LNG,동두천GT#1,286.3,2023-03-11,0:00,2023-03-13,0:00,경기,경기도 동두천시
동두천드림파워(주),LNG,동두천GT#1,286.3,2023-06-03,6:00,2023-06-04,0:00,경기,경기도 동두천시
동두천드림파워(주),LNG,동두천GT#1,286.3,2023-10-09,0:00,2023-11-05,0:00,경기,경기도 동두천시
동두천드림파워(주),LNG,동두천GT#1,286.3,2023-12-16,0:00,2023-12-18,0:00,경기,경기도 동두천시
동두천드림파워(주),LNG,동두천GT#2,286.3,2023-03-04,4:00,2023-03-05,0:00,경기,경기도 동두천시
동두천드림파워(주),LNG,동두천GT#2,286.3,2023-03-11,0:00,2023-03-13,0:00,경기,경기도 동두천시
동두천드림파워(주),LNG,동두천GT#2,286.3,2023-06-03,6:00,2023-06-04,0:00,경기,경기도 동두천시
동두천드림파워(주),LNG,동두천GT#2,286.3,2023-10-09,0:00,2023-11-05,0:00,경기,경기도 동두천시
동두천드림파워(주),LNG,동두천GT#2,286.3,2023-12-16,0:00,2023-12-17,0:00,경기,경기도 동두천시
동두천드림파워(주),LNG,동두천GT#3,286.3,2023-01-28,0:00,2023-01-30,0:00,경기,경기도 동두천시
동두천드림파워(주),LNG,동두천GT#3,286.3,2023-04-29,0:00,2023-05-01,0:00,경기,경기도 동두천시
동두천드림파워(주),LNG,동두천GT#3,286.3,2023-05-28,0:00,2023-06-24,0:00,경기,경기도 동두천시
동두천드림파워(주),LNG,동두천GT#3,286.3,2023-07-29,0:00,2023-07-30,0:00,경기,경기도 동두천시
동두천드림파워(주),LNG,동두천GT#3,286.3,2023-10-21,0:00,2023-10-23,0:00,경기,경기도 동두천시
동두천드림파워(주),LNG,동두천GT#4,286.3,2023-04-29,0:00,2023-05-01,0:00,경기,경기도 동두천시
동두천드림파워(주),LNG,동두천GT#4,286.3,2023-05-28,0:00,2023-06-24,0:00,경기,경기도 동두천시
동두천드림파워(주),LNG,동두천GT#4,286.3,2023-07-29,0:00,2023-07-31,0:00,경기,경기도 동두천시
동두천드림파워(주),LNG,동두천GT#4,286.3,2023-10-21,0:00,2023-10-23,0:00,경기,경기도 동두천시
동두천드림파워(주),LNG,동두천ST#1,285.8,2023-03-04,4:00,2023-03-05,0:00,경기,경기도 동두천시
동두천드림파워(주),LNG,동두천ST#1,285.8,2023-03-11,0:00,2023-03-13,0:00,경기,경기도 동두천시
동두천드림파워(주),LNG,동두천ST#1,285.8,2023-06-03,6:00,2023-06-04,0:00,경기,경기도 동두천시
동두천드림파워(주),LNG,동두천ST#1,285.8,2023-10-09,0:00,2023-11-05,0:00,경기,경기도 동두천시
동두천드림파워(주),LNG,동두천ST#1,285.8,2023-12-16,0:00,2023-12-17,0:00,경기,경기도 동두천시
동두천드림파워(주),LNG,동두천ST#2,285.8,2023-04-29,0:00,2023-05-01,0:00,경기,경기도 동두천시
동두천드림파워(주),LNG,동두천ST#2,285.8,2023-05-28,0:00,2023-06-24,0:00,경기,경기도 동두천시
동두천드림파워(주),LNG,동두천ST#2,285.8,2023-07-29,0:00,2023-07-30,0:00,경기,경기도 동두천시
동두천드림파워(주),LNG,동두천ST#2,285.8,2023-10-21,0:00,2023-10-23,0:00,경기,경기도 동두천시
한국지역난방공사,LNG,동탄GT#1,246.5,2023-01-15,0:00,2023-01-15,18:00,경기,경기도 화성시
한국지역난방공사,LNG,동탄GT#1,246.5,2023-04-09,0:00,2023-04-10,0:00,경기,경기도 화성시
한국지역난방공사,LNG,동탄GT#1,246.5,2023-07-21,0:00,2023-07-24,0:00,경기,경기도 화성시
한국지역난방공사,LNG,동탄GT#1,246.5,2023-09-24,0:00,2023-12-01,0:00,경기,경기도 화성시
한국지역난방공사,LNG,동탄GT#2,246.5,2023-01-28,0:00,2023-01-30,0:00,경기,경기도 화성시
한국지역난방공사,LNG,동탄GT#2,246.5,2023-04-16,0:00,2023-04-17,0:00,경기,경기도 화성시
한국지역난방공사,LNG,동탄GT#2,246.5,2023-06-24,0:00,2023-06-26,0:00,경기,경기도 화성시
한국지역난방공사,LNG,동탄GT#2,246.5,2023-09-04,0:00,2023-11-11,0:00,경기,경기도 화성시
한국지역난방공사,LNG,동탄GT#2,246.5,2023-12-23,12:00,2023-12-26,0:00,경기,경기도 화성시
한국지역난방공사,LNG,동탄ST#1,131.9,2023-01-15,0:00,2023-01-15,18:00,경기,경기도 화성시
한국지역난방공사,LNG,동탄ST#1,131.9,2023-04-09,0:00,2023-04-10,0:00,경기,경기도 화성시
한국지역난방공사,LNG,동탄ST#1,131.9,2023-07-21,0:00,2023-07-24,0:00,경기,경기도 화성시
한국지역난방공사,LNG,동탄ST#1,131.9,2023-09-24,0:00,2023-12-01,0:00,경기,경기도 화성시
한국지역난방공사,LNG,동탄ST#2,131.9,2023-01-28,0:00,2023-01-30,0:00,경기,경기도 화성시
한국지역난방공사,LNG,동탄ST#2,131.9,2023-04-16,0:00,2023-04-17,0:00,경기,경기도 화성시
한국지역난방공사,LNG,동탄ST#2,131.9,2023-06-24,0:00,2023-06-26,0:00,경기,경기도 화성시
한국지역난방공사,LNG,동탄ST#2,131.9,2023-09-04,0:00,2023-11-11,0:00,경기,경기도 화성시
한국지역난방공사,LNG,동탄ST#2,131.9,2023-12-23,12:00,2023-12-26,0:00,경기,경기도 화성시
한국동서발전(주),Coal,동해#1,200.0,2023-04-08,0:00,2023-05-19,0:00,강원,강원도 동해시
한국동서발전(주),Coal,동해#1,200.0,2023-09-01,0:00,2024-01-29,0:00,강원,강원도 동해시
한국동서발전(주),Coal,동해#2,200.0,2023-03-15,0:00,2023-08-28,0:00,강원,강원도 동해시
한국동서발전(주),Coal,동해#2,200.0,2023-10-04,0:00,2023-10-11,0:00,강원,강원도 동해시
한국동서발전(주),Coal,동해#2,200.0,2023-11-09,0:00,2023-11-21,0:00,강원,강원도 동해시
디에스파워(주),LNG,명품오산GT#1,289.3,2023-04-08,0:00,2023-04-23,23:59,경기,경기도 오산시
디에스파워(주),LNG,명품오산ST#1,146.8,2023-04-08,0:00,2023-04-23,23:59,경기,경기도 오산시
서울에너지공사,LNG,목동열병합,21.0,2023-01-14,0:00,2023-02-24,20:00,서울,서울특별시 양천구(서울특별시)
서울에너지공사,LNG,목동열병합,21.0,2023-03-25,8:00,2023-04-14,18:00,서울,서울특별시 양천구(서울특별시)
서울에너지공사,LNG,목동열병합,21.0,2023-09-01,0:00,2023-09-30,23:59,서울,서울특별시 양천구(서울특별시)
서울에너지공사,LNG,목동열병합,21.0,2023-10-02,0:00,2023-11-20,0:00,서울,서울특별시 양천구(서울특별시)
서울에너지공사,LNG,목동열병합,21.0,2023-11-25,0:00,2023-11-27,10:00,서울,서울특별시 양천구(서울특별시)
서울에너지공사,LNG,목동열병합,21.0,2023-12-01,0:00,2023-12-09,0:00,서울,서울특별시 양천구(서울특별시)
서울에너지공사,LNG,목동열병합,21.0,2023-12-10,0:00,2023-12-16,0:00,서울,서울특별시 양천구(서울특별시)
무림파워텍(주),중유,무림파워텍,26.3,2023-03-02,16:00,2023-03-07,10:00,경남,경상남도 진주시
무림파워텍(주),Oil,무림파워텍,26.3,2023-03-02,16:00,2023-03-07,10:00,경남,경상남도 진주시
무림파워텍(주),중유,무림파워텍,26.3,2023-04-17,17:00,2023-04-21,14:00,경남,경상남도 진주시
무림파워텍(주),중유,무림파워텍,26.3,2023-07-06,9:00,2023-07-10,14:00,경남,경상남도 진주시
무림파워텍(주),중유,무림파워텍,26.3,2023-09-15,15:00,2023-09-25,14:00,경남,경상남도 진주시
무림파워텍(주),Oil,무림파워텍,26.3,2023-09-15,15:00,2023-09-25,14:00,경남,경상남도 진주시
한국수력원자력(주),양수,무주#1,300.0,2023-01-14,9:00,2023-01-14,18:00,전북,전라북도 무주군
한국수력원자력(주),양수,무주#1,300.0,2023-02-07,18:00,2023-02-07,21:00,전북,전라북도 무주군
한국수력원자력(주),양수,무주#1,300.0,2023-02-18,9:00,2023-02-18,18:00,전북,전라북도 무주군
한국수력원자력(주),양수,무주#1,300.0,2023-03-17,0:00,2023-03-19,0:00,전북,전라북도 무주군
한국수력원자력(주),양수,무주#1,300.0,2023-04-20,8:00,2023-04-20,16:00,전북,전라북도 무주군
한국수력원자력(주),양수,무주#1,300.0,2023-04-27,8:00,2023-04-27,16:00,전북,전라북도 무주군
한국수력원자력(주),양수,무주#1,300.0,2023-06-16,15:00,2023-06-17,0:00,전북,전라북도 무주군
한국수력원자력(주),양수,무주#1,300.0,2023-06-21,9:00,2023-06-21,11:00,전북,전라북도 무주군
한국수력원자력(주),양수,무주#1,300.0,2023-06-26,9:00,2023-06-26,11:00,전북,전라북도 무주군
한국수력원자력(주),양수,무주#1,300.0,2023-06-29,13:00,2023-06-29,17:00,전북,전라북도 무주군
한국수력원자력(주),양수,무주#1,300.0,2023-07-08,0:00,2023-07-09,0:00,전북,전라북도 무주군
한국수력원자력(주),양수,무주#1,300.0,2023-07-29,14:30,2023-07-29,15:30,전북,전라북도 무주군
한국수력원자력(주),양수,무주#1,300.0,2023-09-22,9:00,2023-09-22,21:00,전북,전라북도 무주군
한국수력원자력(주),양수,무주#1,300.0,2023-10-05,15:00,2023-10-05,17:00,전북,전라북도 무주군
한국수력원자력(주),양수,무주#1,300.0,2023-10-10,15:00,2023-10-10,17:00,전북,전라북도 무주군
한국수력원자력(주),양수,무주#1,300.0,2023-10-23,0:00,2023-12-13,0:00,전북,전라북도 무주군
한국수력원자력(주),양수,무주#2,300.0,2022-10-22,0:00,2023-08-01,0:00,전북,전라북도 무주군
한국수력원자력(주),양수,무주#2,300.0,2023-08-14,9:00,2023-08-14,18:00,전북,전라북도 무주군
한국수력원자력(주),양수,무주#2,300.0,2023-09-22,18:00,2023-09-22,21:00,전북,전라북도 무주군
한국수력원자력(주),양수,무주#2,300.0,2023-10-05,9:00,2023-10-05,18:00,전북,전라북도 무주군
한국수력원자력(주),양수,무주#2,300.0,2023-10-10,15:00,2023-10-10,17:00,전북,전라북도 무주군
한국수력원자력(주),양수,무주#2,300.0,2023-10-23,0:00,2023-12-13,0:00,전북,전라북도 무주군
(주)대륜발전,LNG,별내GT#1,45.7,2023-05-07,0:00,2023-05-13,0:00,경기,경기도 남양주시
(주)대륜발전,LNG,별내GT#1,45.7,2023-05-13,10:00,2023-05-18,18:00,경기,경기도 남양주시
(주)대륜발전,LNG,별내GT#2,45.7,2023-05-07,0:00,2023-05-13,0:00,경기,경기도 남양주시
(주)대륜발전,LNG,별내GT#2,45.7,2023-05-13,10:00,2023-05-17,18:00,경기,경기도 남양주시
(주)대륜발전,LNG,별내ST#1,39.0,2023-05-07,0:00,2023-05-13,0:00,경기,경기도 남양주시
(주)대륜발전,LNG,별내ST#1,39.0,2023-05-13,10:00,2023-05-17,18:00,경기,경기도 남양주시
한국중부발전(주),Coal,보령#3,550.0,2023-02-27,0:00,2023-04-18,23:59,충남,충청남도 보령시
한국중부발전(주),Coal,보령#4,500.0,2021-10-05,0:00,2023-03-19,23:59,충남,충청남도 보령시
한국중부발전(주),Coal,보령#4,500.0,2023-03-28,0:00,2023-04-15,23:59,충남,충청남도 보령시
한국중부발전(주),Coal,보령#4,500.0,2023-05-28,0:00,2023-06-05,23:59,충남,충청남도 보령시
한국중부발전(주),Coal,보령#4,500.0,2023-09-09,0:00,2023-09-15,23:59,충남,충청남도 보령시
한국중부발전(주),Coal,보령#4,500.0,2023-11-06,0:00,2023-11-19,23:59,충남,충청남도 보령시
한국중부발전(주),Coal,보령#5,500.0,2022-09-09,0:00,2023-01-01,23:59,충남,충청남도 보령시
